codigopostal,nombre,id,provincia_id
6307,LA ESMERALDA MACACHIN,3619,21
6305,LA ESPERANZA HIDALGO,3620,21
6307,LA ESPERANZA MACACHIN,3621,21
6307,LA JOSEFINA,3622,21
6305,LA MANUELITA,3623,21
6305,LA NUEVA PROVINCIA,3624,21
6307,LA ORACION,3625,21
6305,LA PAMPITA HIDALGO,3626,21
6301,LA PRIMAVERA MIGUEL RIGLOS,3627,21
6305,LA SARITA,3628,21
6305,LAS FELICITAS,3629,21
6305,LOS DOS HERMANOS,3630,21
6301,LOS QUINIENTOS,3631,21
6307,MACACHIN,3632,21
6301,MIGUEL RIGLOS,3633,21
6305,OJO DE AGUA,3634,21
6305,ROLON,3635,21
6305,SALINAS GRANDES HIDALGO,3636,21
6305,SAN FELIPE,3637,21
6305,SAN PEDRO ROLON,3638,21
6307,SANTO TOMAS,3639,21
6301,TOMAS M DE ANCHORENA,3640,21
6307,TRES HERMANOS MACACHIN,3641,21
6307,VALLE ARGENTINO,3642,21
8138,ANZOATEGUI,3643,21
8138,BALO LOS MORROS,3644,21
8138,CALEU CALEU,3645,21
8208,COLONIA SAN ROSARIO,3646,21
8138,EL AGUILA,3647,21
8138,GAVIOTAS,3648,21
8138,LA ADELA,3649,21
8138,SALINAS GRANDES  ANZOATEGUI,3650,21
6326,ANGUIL,3651,21
6300,BARRANCAS COLORADAS,3652,21
6301,COLONIA ECHETA,3653,21
6300,COLONIA LAGOS,3654,21
6326,COLONIA TORELLO,3655,21
6313,EL GUANACO,3656,21
6300,EL MIRADOR DE JUAREZ,3657,21
6300,EL OASIS,3658,21
6315,INES Y CARLOTA,3659,21
6326,LA CAROLA,3660,21
6326,LA CONSTANCIA  ANGUIL,3661,21
6326,LA ELVIRA,3662,21
6326,LA ESPERANZA ANGUIL,3663,21
6326,LA FLORIDA,3664,21
6300,LA JUANITA,3665,21
6300,LA PRIMAVERA SANTA ROSA,3666,21
6326,LA RESERVA ANGUIL,3667,21
6326,LA VERDE ANGUIL,3668,21
6300,LAS MALVINAS,3669,21
6300,LOS NOGALES,3670,21
6300,MEDANO BLANCO,3671,21
6326,SAN CARLOS,3672,21
6326,SAN JOSE  ANGUIL,3673,21
6300,SANTA ROSA,3674,21
6330,CAMPO LUDUE,3675,21
6330,CATRILO,3676,21
6330,CAYUPAN,3677,21
6352,COLONIA LA INDIA,3678,21
6352,COLONIA SAN MIGUEL,3679,21
6352,EL BRILLANTE,3680,21
6352,EL DESCANSO  LONQUIMAY,3681,21
6352,EL GUAICURU,3682,21
6341,EL MALACATE,3683,21
6352,EL RUBI,3684,21
6352,EL SALITRAL,3685,21
6352,EL TRIUNFO,3686,21
6330,IVANOWSKY,3687,21
6352,LA ATALAYA,3688,21
6330,LA BLANCA,3689,21
6354,LA CARMEN,3690,21
6354,LA CATALINA,3691,21
6352,LA CELIA,3692,21
6354,LA CUMBRE,3693,21
6352,LA ESMERALDA,3694,21
6354,LA GAVIOTA,3695,21
6348,LA GLORIA,3696,21
6330,LA LE,3697,21
6354,LA LUISA,3698,21
6354,LA MARIANITA,3699,21
6341,LA MATILDE,3700,21
6352,LA PAZ,3701,21
6352,LA PERLA,3702,21
6352,LA PERLITA,3703,21
6330,LA PUNA,3704,21
6330,LA REBECA,3705,21
6341,LA RESERVA IVANOWSKY,3706,21
6352,LA SEGUNDA,3707,21
6354,LA SUERTE,3708,21
6354,LA TRINIDAD,3709,21
6330,LA UNIDA,3710,21
6354,LA VICTORIA,3711,21
6352,LA VIOLETA,3712,21
6354,LAS GAVIOTAS,3713,21
6352,LONQUIMAY,3714,21
6352,PUEBLO QUINTANA,3715,21
6352,QUINTANA,3716,21
6354,SAN ANDRES,3717,21
6330,SAN EDUARDO,3718,21
6354,SAN JOSE,3719,21
6354,SAN JUAN,3720,21
6330,SAN JUSTO,3721,21
6352,SAN MANUEL,3722,21
6330,SAN PEDRO,3723,21
6354,URIBURU,3724,21
6323,ARBOL DE LA ESPERANZA,3725,21
6323,CHICALCO,3726,21
6323,COLONIA LA PASTORIL,3727,21
6323,CURRU MAHUIDA,3728,21
6323,EL CENTINELA,3729,21
6323,EMILIO MITRE,3730,21
6323,LA PRIMAVERA,3731,21
6323,LA RAZON SANTA ISABEL,3732,21
6323,LA SOLEDAD,3733,21
6323,LOS TAJAMARES,3734,21
6323,PASO DE LOS ALGARROBOS,3735,21
6323,PASO DE LOS PUNTANOS,3736,21
6323,PASO LA RAZON,3737,21
6323,SANTA ISABEL,3738,21
6323,VISTA ALEGRE,3739,21
6228,AGUAS BUENAS,3740,21
6220,BERNARDO LARROUDE,3741,21
6221,CEBALLOS,3742,21
6228,COLONIA DENEVI,3743,21
6221,COLONIA LAS MERCEDES,3744,21
6220,COLONIA TRENQUENDA,3745,21
6228,CORONEL HILARIO LAGOS,3746,21
6220,EL ANTOJO,3747,21
6228,EL PORVENIR,3748,21
6220,EL RECREO,3749,21
6228,GALLINAO,3750,21
6221,INTENDENTE ALVEAR,3751,21
6228,LA CASILDA,3752,21
6228,LA ENERGIA,3753,21
6365,LA ESPERANZA VERTIZ,3754,21
6228,LA INVERNADA,3755,21
6228,LA LUCHA,3756,21
6228,LA MAGDALENA,3757,21
6365,LA MARIA VERTIZ,3758,21
6228,LA PAMPEANA,3759,21
6221,LA PAULINA,3760,21
6228,LA PRADERA,3761,21
6221,LA VICTORIA,3762,21
6221,LAS DELICIAS,3763,21
6228,MARIANO MIRO,3764,21
6228,RAMON SEGUNDO,3765,21
6228,SAN JOSE,3766,21
6228,SAN URBANO,3767,21
6239,SANTA AURELIA,3768,21
6220,SANTA FELICITAS,3769,21
6228,SARAH,3770,21
6228,TRES LAGUNAS,3771,21
6365,VERTIZ,3772,21
6365,ZONA RURAL DE VERTIZ,3773,21
5621,AGUA DE TORRE,3774,21
6323,ALGARROBO DEL AGUILA,3775,21
6323,ESTABLECIMIENTO EL CENTINELA,3776,21
6323,LA HUMADA,3777,21
6323,LA IMARRA,3778,21
6323,LA VEINTITRES,3779,21
6326,COLONIA SAN JUAN,3780,21
6380,BOEUF,3781,21
6381,CAMPO CARETTO,3782,21
6383,CAMPO MOISES SECCION 1A,3783,21
6381,CAMPO PICO,3784,21
6380,CHACRA 16,3785,21
6313,COLONIA ESPIGA DE ORO,3786,21
6313,COLONIA LA PAZ,3787,21
6313,COLONIA SAN FELIPE,3788,21
6380,COLONIA SAN LORENZO,3789,21
6313,COLONIA SANTA ELENA,3790,21
6381,COLONIAS DRYSDALE,3791,21
6381,COLONIAS MURRAY,3792,21
6381,CONHELO,3793,21
6380,EDUARDO CASTEX,3794,21
6381,EL DESTINO,3795,21
6313,EL DESTINO,3796,21
6313,EL FURLONG,3797,21
6381,EL PELUDO,3798,21
6381,KILOMETRO 619,3799,21
6313,LA DELFINA,3800,21
6381,LAS CHACRAS,3801,21
6381,LOO CO,3802,21
6313,LOTE 12,3803,21
6313,LOTE 13 ESCUELA 173,3804,21
6380,LOTE 17 ESCUELA 95,3805,21
6380,LOTE 2 ESCUELA 185,3806,21
6380,LOTE 20 LA CARLOTA,3807,21
6313,LOTE 21 COLONIA SANTA ELENA,3808,21
6313,LOTE 23 ESCUELA 221,3809,21
6383,LOTE 24 SECCION 1A,3810,21
6380,LOTE 8 ESCUELA 184,3811,21
6315,MAURICIO MAYER,3812,21
6383,MONTE NIEVAS,3813,21
6380,NICOLAS VERA,3814,21
6381,RUCANELO,3815,21
6313,SAN JOSE,3816,21
6383,SAN RAMON,3817,21
6383,SECCION PRIMERA CONHELLO,3818,21
6313,WINIFREDA,3819,21
6367,ZONA RURAL  METILEO,3820,21
6380,ZONA URBANA NORTE,3821,21
8201,CERRO DEL AIGRE,3822,21
8201,EL DIEZ,3823,21
8201,EL DIEZ Y SIETE,3824,21
8201,EL NUEVE,3825,21
8201,EL TARTAGAL,3826,21
8201,EL TRECE,3827,21
8201,EL UNO,3828,21
8201,EUSKADI,3829,21
8336,GOBERNADOR DUVAL,3830,21
8201,LA CHITA PUELCHES,3831,21
8201,LA CLELIA,3832,21
8336,LA JAPONESA,3833,21
8201,LA LIMPIA,3834,21
8201,LA REFORMA VIEJA,3835,21
8201,LEGASA,3836,21
8201,MINERALES DE LA PAMPA,3837,21
8201,PUELCHES,3838,21
8201,SAN ROBERTO,3839,21
6309,ALPACHIRI,3840,21
6311,CAMPO LA FLORIDA,3841,21
6309,CAMPO URDANIZ,3842,21
6309,COLONIA ANASAGASTI,3843,21
6311,COLONIA LA ESPERANZA,3844,21
6311,COLONIA LUNA,3845,21
6311,COLONIA SANTA TERESA,3846,21
8212,CONA LAUQUEN,3847,21
8214,EL PUMA,3848,21
6309,GRAL MANUEL CAMPOS,3849,21
6311,GUATRACHE,3850,21
8212,LA ELVA,3851,21
8212,LA MARIA ELENA,3852,21
6309,LA MARIA ROSA,3853,21
6311,LA NUEVA,3854,21
6311,LA PIEDAD,3855,21
8214,LA TORERA,3856,21
6311,LAS QUINTAS,3857,21
6311,LOS TOROS,3858,21
8212,LUNA,3859,21
6309,MONTE RALO,3860,21
8212,PERU,3861,21
8212,PICHE CONA LAUQUEN,3862,21
6311,REMECO,3863,21
6309,SALINAS MARI MANUEL,3864,21
8212,SAN MIGUEL,3865,21
6309,SANTA ANA,3866,21
8212,ABRAMO,3867,21
8204,BERNASCONI,3868,21
8208,CAMPO CICARE,3869,21
8208,CAMPO DE SALAS,3870,21
8208,CAMPO NICHOLSON,3871,21
8208,COLONIA BEATRIZ,3872,21
8206,COLONIA ESPA,3873,21
8206,COLONIA HELVECIA,3874,21
8208,COLONIA VASCONGADA,3875,21
8206,COLONIA VILLA ALBA,3876,21
8212,COTITA,3877,21
8212,DOS AMIGOS,3878,21
8212,DOS DE IPI,3879,21
8212,DOS VIOLETAS,3880,21
8212,EL LUCERO,3881,21
8212,EL MIRADOR,3882,21
8206,EL TRIGO,3883,21
8206,EL VASQUITO,3884,21
8206,GENERAL SAN MARTIN,3885,21
8212,HUCAL,3886,21
8212,IPI,3887,21
8208,JACINTO ARAUZ,3888,21
8212,LA ADMINISTRACION,3889,21
8212,LA CATITA,3890,21
8206,LA COLORADA CHICA,3891,21
8206,LA COLORADA GRANDE,3892,21
8212,LA CONSTANCIA,3893,21
8212,LA ESTRELLA DEL SUD,3894,21
8212,LA ISABEL,3895,21
8206,LA JUANITA,3896,21
8212,LA MARIA,3897,21
8212,LA MARIA ELISA,3898,21
8206,LA PORTE,3899,21
8206,LA PRIMERA,3900,21
8206,LA PUMA,3901,21
8212,LA UNION,3902,21
8212,LA VICTORIA,3903,21
8206,LOTE 17 ESCUELA 121,3904,21
8206,LOTE 18 ESCUELA 158,3905,21
8204,LOTE 20,3906,21
8212,LOTE 22 IPI,3907,21
8206,LOTE 23 ESCUELA 264,3908,21
8206,LOTE 7 ESCUELA 270,3909,21
6319,LOTE 8 ESCUELA 179,3910,21
8212,LOTE 8,3911,21
8206,MINAS DE SAL,3912,21
8212,REMECO,3913,21
8212,SAN AQUILINO,3914,21
8212,SAN DIEGO,3915,21
8212,SAN JUAN,3916,21
8206,TRAICO,3917,21
8208,TRAICO GRANDE,3918,21
8212,TRES BOTONES,3919,21
8212,TRES NACIONES,3920,21
8212,TRIBULUCI,3921,21
8212,TRUBULUCO,3922,21
8206,VILLA ALBA,3923,21
8208,VILLA MENCUELLE,3924,21
8200,EL BOQUERON,3925,21
8201,LA ASTURIANA,3926,21
8200,LAS DOS NACIONES,3927,21
8201,LIHUE CALEL,3928,21
8201,LIMAY MAHUIDA,3929,21
8200,SIERRAS DE LIHUEL CALEL,3930,21
8214,CUCHILLO CO,3931,21
8214,EL PORVENIR,3932,21
8201,JULIAN A MANSILLA,3933,21
6321,CAICHUE,3934,21
6319,CARRO QUEMADO,3935,21
6319,CHACRAS DE VICTORICA,3936,21
6321,COLONIA EL PORVENIR,3937,21
6321,COSTA DEL SALADO,3938,21
6321,DOS AMIGOS,3939,21
6321,EL DESTINO,3940,21
6319,EL DURAZNO,3941,21
6321,EL MATE,3942,21
6321,EL ODRE,3943,21
6321,EL REFUGIO,3944,21
6321,EL RETIRO,3945,21
6321,EL SILENCIO,3946,21
6319,GUADALOZA,3947,21
6321,JAGUEL DEL ESQUINERO,3948,21
6321,JAGUEL DEL MONTE,3949,21
6321,JUZGADO VIEJO,3950,21
6321,LA CATALINA,3951,21
6321,LA CIENAGA,3952,21
6321,LA CONSTANCIA,3953,21
6321,LA ELENITA,3954,21
6321,LA ELIA,3955,21
6321,LA ELINA,3956,21
6321,LA ESMERALDA,3957,21
6321,LA ESTRELLA,3958,21
6321,LA EULOGIA,3959,21
6321,LA FE,3960,21
6317,LA FLORENCIA,3961,21
6321,LA GUADALOSA,3962,21
6321,LA ISABEL,3963,21
6321,LA LAURENTINA,3964,21
6321,LA LUZ,3965,21
6321,LA MARCELA,3966,21
6319,LA MOROCHA,3967,21
6321,LA PENCOSA,3968,21
6321,LA RAZON,3969,21
6321,LA TINAJERA,3970,21
6321,LA UNION,3971,21
6321,LA VERDE,3972,21
6321,LA ZOTA,3973,21
6319,LABAL,3974,21
6321,LEONA REDONDA,3975,21
6321,LOMA REDONDA,3976,21
6321,LOMAS DE GATICA,3977,21
6321,LOMAS OMBU,3978,21
6321,LOS MANANTIALES,3979,21
6321,LOS TRES POZOS,3980,21
6317,LOTE 5 LUAN TORO,3981,21
6317,LOVENTUEL,3982,21
6317,LUAN TORO,3983,21
6321,MANANTIALES,3984,21
6321,MAYACO,3985,21
6321,NAHUEL NAPA,3986,21
6321,NANQUEL HUITRE,3987,21
6319,POITAGUE,3988,21
6321,SAN EMILIO,3989,21
6319,SAN FRANCISCO,3990,21
6321,SAN JOSE,3991,21
6321,TELEN,3992,21
6319,VICTORICA,3993,21
6367,ARGENTINA BELVEDERE,3994,21
6365,AZTEAZU,3995,21
6360,BARRIO EL MOLINO,3996,21
6361,CAIMI,3997,21
6360,CARLOS BERG,3998,21
6315,COLONIA LA CARLOTA,3999,21
6331,EL BELGICA,4000,21
6331,EL PARQUE,4001,21
6360,GENERAL PICO,4002,21
6365,LA BARRANCOSA,4003,21
6360,LA CHAPELLE,4004,21
6361,LA GAVENITA,4005,21
6360,LA GUE,4006,21
6361,LA TERESITA,4007,21
6331,LAS TRES HERMANAS,4008,21
6360,MOCOVI,4009,21
6331,PAVON,4010,21
6331,RUCAHUE,4011,21
6331,SAN ALBERTO,4012,21
6331,SAN BENITO,4013,21
6360,SAN IGNACIO,4014,21
6365,SAN ILDEFONSO,4015,21
6360,SAN JOAQUIN,4016,21
6360,SAN JOSE,4017,21
6365,SANTA CATALINA,4018,21
6360,SANTA ELENA,4019,21
6360,SANTA INES,4020,21
6365,SPELUZZI,4021,21
6365,ZONA RURAL DORILA,4022,21
8201,25 DE MAYO,4023,21
8307,COLONIA GOBERNADOR AYALA,4024,21
8201,EL ESCABEL,4025,21
8201,GOBERNADOR AYALA,4026,21
8307,LA BOTA,4027,21
8307,LA COPELINA,4028,21
8307,PASO LA BALSA,4029,21
8307,PUELEN,4030,21
8201,SAN SALVADOR,4031,21
6333,ALFREDO PE,4032,21
6315,COLONIA BARON,4033,21
6331,COLONIA BEAUFORT,4034,21
6331,COLONIA GIUSTI,4035,21
6333,COLONIA LA ABUNDANCIA,4036,21
6333,COLONIA LA SARA,4037,21
6315,COLONIA SAN JOSE,4038,21
6333,COLONIA SANTA CECILIA,4039,21
6331,CURILCO,4040,21
6333,HUELEN,4041,21
6333,LA CAUTIVA,4042,21
6333,LA CELINA,4043,21
6333,LA DELICIA,4044,21
6333,LA ENRIQUETA,4045,21
6333,LA OLLA,4046,21
6360,LA PUMA,4047,21
6315,LOS PIRINEOS,4048,21
6315,LOTE 25 ESCUELA 178,4049,21
6315,LOTE 6 ESCUELA 171,4050,21
6333,MARI MARI,4051,21
6331,MIGUEL CANE,4052,21
6333,QUEMU QUEMU,4053,21
6331,RELMO,4054,21
6331,SAN MIGUEL,4055,21
6333,SANTA ELVIRA,4056,21
6333,SOL DE MAYO,4057,21
6365,TRILI,4058,21
6315,VILLA MIRASOL,4059,21
6315,VILLA SAN JOSE,4060,21
6331,ZONA RURAL,4061,21
6315,ZONA RURAL DE MIRASOL,4062,21
6387,CALEUFU,4063,21
6387,CARAMAN,4064,21
6214,CHAMAICO,4065,21
6385,COLONIA EL TIGRE,4066,21
6214,COLONIA LA MARGARITA,4067,21
6385,COLONIA LAS PIEDRITAS,4068,21
6214,COLONIA SAN BASILIO,4069,21
6205,EL GUANACO,4070,21
6205,EL TAJAMAR,4071,21
6385,INGENIERO FOSTER,4072,21
6214,JARDON,4073,21
6214,LA MARGARITA,4074,21
6385,LA MARUJA,4075,21
6214,LAS DELICIAS,4076,21
6387,LAS PIEDRITAS,4077,21
6213,LOTE 11 ESCUELA 107,4078,21
6387,LOTE 15 ESCUELA 18,4079,21
6213,LOTE 15,4080,21
6387,LOTE 4,4081,21
6205,LOTE 5 CALEUFU  ESC 120,4082,21
6213,PARERA,4083,21
6385,PICHI HUINCA,4084,21
6212,QUETREQUEN,4085,21
6214,RANCUL,4086,21
6214,SAN BASILIO,4087,21
6214,SAN MARCELO,4088,21
6212,ADOLFO VAN PRAET,4089,21
6207,ALTA ITALIA,4090,21
6201,CHANILAO,4091,21
6203,EL OLIVO,4092,21
6203,EL TIGRE,4093,21
6212,EL TORDILLO,4094,21
6203,EMBAJADOR MARTINI,4095,21
6212,FALUCHO,4096,21
6205,INGENIERO LUIGGI,4097,21
6203,LA ELINA,4098,21
6228,LA VOLUNTAD,4099,21
6203,LOTE 2 LA ELINA,4100,21
6212,MAISONNAVE,4101,21
6207,OJEDA,4102,21
6200,REALICO,4103,21
6212,SAN JUAN SIMSON,4104,21
6212,SANTA GRACIA,4105,21
6212,TRES HERMANOS QUETREQUEN,4106,21
6313,BAJO DE LAS PALOMAS,4107,21
6301,BOLICHE LA ARA,4108,21
6303,CACHIRULO,4109,21
6303,CALCHAHUE,4110,21
6303,CHACU,4111,21
6303,CHAPALCO,4112,21
6303,COLONIA FERRARO,4113,21
6303,COLONIA RAMON QUINTAS,4114,21
6303,COLONIA ROCA,4115,21
6319,EL EUCALIPTO CARRO QUEMADO,4116,21
6303,EL VOLANTE,4117,21
6325,LA AVANZADA,4118,21
6303,LA BAYA,4119,21
6303,LA BAYA MUERTA,4120,21
6303,LA CELINA,4121,21
6303,LA CELMIRA,4122,21
6325,LA ESTHER,4123,21
6303,LA VANGUARDIA,4124,21
6303,LINDO VER,4125,21
6325,LOS ALAMOS,4126,21
6303,LOS ALGARROBOS,4127,21
6325,NAICO,4128,21
6303,NERRE CO,4129,21
6303,OFICIAL E SEGURA,4130,21
6325,PARQUE LURO,4131,21
6303,PICHI HUILCO,4132,21
6303,RAMON QUINTAS,4133,21
6325,SAN HUMBERTO,4134,21
6325,SANTIAGO ORELLANO,4135,21
6303,TA HUILCO,4136,21
6303,TOAY,4137,21
6385,ARATA,4138,21
6369,CAMPO SALUSSO,4139,21
6367,COLONIA MIGLIORI,4140,21
6367,METILEO,4141,21
6367,MINISTRO ORLANDO,4142,21
6367,SAN JOAQUIN METILEO,4143,21
6369,TRENEL,4144,21
6369,ZONA RURAL,4145,21
6301,ATALIVA ROCA,4146,21
8201,BARRANCAS COLORADAS,4147,21
8201,CERRO AZUL,4148,21
8201,CERRO BAYO,4149,21
8201,CERRO LA BOTA,4150,21
8201,CHACHARRAMENDI,4151,21
8214,COLONIA CAZAUX,4152,21
6325,COLONIA DEVOTO,4153,21
6325,COLONIA LA AMARGA,4154,21
8214,COLONIA LA MUTUA,4155,21
8200,COLONIA LIA Y ALLENDE,4156,21
8214,COLONIA MEDANO COLORADO,4157,21
6325,COLONIA MINISTRO LOBOS,4158,21
8214,COLONIA SANTA CLARA,4159,21
8214,COLONIA SANTA MARIA,4160,21
8200,EL CARANCHO,4161,21
6325,EL CHILLEN,4162,21
8214,EL DESCANSO,4163,21
8200,EL MADRIGAL,4164,21
8214,EL PIMIA,4165,21
8200,EL VERANEO,4166,21
8214,EPU PEL,4167,21
8200,GENERAL ACHA,4168,21
8200,LA AURORA,4169,21
8200,LA CHITA,4170,21
8200,LA ESCONDIDA,4171,21
8200,LA LONJA,4172,21
8201,LA LUCHA LA REFORMA,4173,21
8200,LA MAGDALENA,4174,21
8200,LA MODERNA,4175,21
8200,LA NILDA,4176,21
8200,LA PALOMA,4177,21
8200,LA PAMPITA,4178,21
8200,LA SORPRESA,4179,21
8200,LAS ACACIAS,4180,21
8200,LOTE 10,4181,21
8200,LOTE 11,4182,21
8200,LOTE 12,4183,21
8200,LOTE 13,4184,21
8200,LOTE 18,4185,21
8200,LOTE 19,4186,21
8200,LOTE 21,4187,21
8200,LOTE 22,4188,21
8200,LOTE 3,4189,21
8200,MARACO,4190,21
8200,MARACO CHICO,4191,21
8200,MEDANO COLORADO,4192,21
8203,QUEHUE,4193,21
8200,QUI,4194,21
8214,SANTA CLARA,4195,21
8214,SANTA MARIA,4196,21
8214,UNANUE,4197,21
8203,UTRACAN,4198,21
8200,VALLE ARGENTINO,4199,21
8200,VALLE DAZA,4200,21
8532,ARROYO VERDE,4201,17
9120,BAHIA CRACHER,4202,17
9121,BAJO DEL GUALICHO,4203,17
9121,BAJO BARTOLO,4204,17
9121,BAJO LAS DAMAJUANAS,4205,17
9121,CALETA VALDEZ,4206,17
9120,EL DESEMPE,4207,17
9121,EL PASTIZAL,4208,17
9121,EL PIQUILLIN,4209,17
9121,EL QUILIMUAY,4210,17
9121,EL RUANO,4211,17
9121,EL SALITRAL,4212,17
8532,EMPALME PUERTO LOBOS,4213,17
9121,LA CORONA,4214,17
9121,LA ROSILLA,4215,17
9121,LARRALDE,4216,17
9121,LORETO,4217,17
9121,MEDANOS,4218,17
8532,PUERTO LOBOS,4219,17
9120,PUERTO MADRYN,4220,17
9121,PUERTO PIRAMIDES,4221,17
9121,PUERTO SAN ROMAN,4222,17
9121,PUNTA BAJOS,4223,17
9121,PUNTA DELGADA,4224,17
9121,PUNTA NORTE,4225,17
9120,PUNTA QUIROGA,4226,17
9121,SALINAS CHICAS,4227,17
9121,SALINAS GRANDES,4228,17
9121,SAN JOSE,4229,17
9210,BUENOS AIRES CHICO,4230,17
9213,CA,4231,17
9213,CA,4232,17
8430,CERRO RADAL,4233,17
9217,CHOLILA,4234,17
9213,COLONIA CUSHAMEN,4235,17
9210,COSTA CHUBUT,4236,17
9201,COSTA DEL LEPA,4237,17
9211,CUSHAMEN,4238,17
9217,EL CAJON,4239,17
9211,EL COIHUE,4240,17
8431,EL HOYO,4241,17
9210,EL MAITEN,4242,17
9201,EL MIRADOR,4243,17
9211,EPUYEN,4244,17
9210,FITHEN VERIN,4245,17
9210,FITIRHUIN,4246,17
9201,GUALJAINA,4247,17
9210,ING BRUNO J THOMAE,4248,17
9007,LA CASTELLANA,4249,17
9217,LAGO LEZAMA,4250,17
8431,LAGO PUELO,4251,17
8430,LAS GOLONDRINAS,4252,17
9213,LELEQUE,4253,17
8415,,4254,17
9213,RANQUIL HUAO,4255,17
9213,SIEMPRE VIVA,4256,17
9213,CERRO FOFOCAHUEL,4257,17
9213,FOFO CAHUEL,4258,17
9111,BAHIA BUSTAMANTE,4259,17
9003,BAHIA SOLANO,4260,17
9001,CA,4261,17
9009,CA,4262,17
9009,CA,4263,17
9009,CA,4264,17
9000,COMODORO RIVADAVIA,4265,17
9003,EMPALME A ASTRA,4266,17
9009,HOLDICH,4267,17
9007,LA SALAMANCA,4268,17
9000,PAMPA DEL CASTILLO,4269,17
9007,PAMPA PELADA,4270,17
9007,PAMPA SALAMANCA,4271,17
9000,PICO SALAMANCA,4272,17
9001,RADA TILLY,4273,17
9007,RIO CHICO,4274,17
9007,SIERRA CUADRADA,4275,17
9007,SIERRA OVERA CHICAS Y GRANDES,4276,17
9111,CABO RASO,4277,17
9111,CAMARONES,4278,17
9100,DOS POZOS,4279,17
9007,EL JAGUEL,4280,17
9113,FLORENTINO AMEGHINO,4281,17
9007,GARAYALDE,4282,17
9007,MALASPINA,4283,17
9007,RUTA 3 KILOMETRO 1711,4284,17
9111,RUTA 3 KILOMETRO 1646,4285,17
9007,SIERRA COLORADA,4286,17
9007,UZCUDUN,4287,17
9203,ALDEA ESCOLAR,4288,17
9203,ARROYO PERCY,4289,17
9200,ARROYO PESCADO,4290,17
9203,CERRO CENTINELA,4291,17
9200,CERRO MALLACO,4292,17
9200,CHACRA DE AUSTIN,4293,17
9200,COLONIA 16 DE OCTUBRE,4294,17
9201,CORCOVADO,4295,17
9210,EL BOQUETE,4296,17
9200,ESQUEL,4297,17
9203,FUTALEUFU,4298,17
9217,LAGO RIVADAVIA,4299,17
9203,LAGO ROSARIO,4300,17
9225,LAGO VERDE,4301,17
9200,LAGUNA TERRAPLEN,4302,17
9203,LEGUA 24,4303,17
9203,LOS CIPRESES,4304,17
9121,MALLIN GRANDE CORCOVADO,4305,17
9200,MATUCANA,4306,17
9200,MAYOCO,4307,17
9200,NAHUEL PAN ESTACION FCGR,4308,17
9201,PARQUE NACIONAL LOS ALERCES,4309,17
9203,RIO CORINTO,4310,17
9200,SIERRA DE TECKA,4311,17
9200,SUNICA,4312,17
9203,TREVELIN,4313,17
9203,VALLE FRIO,4314,17
9200,VILLA FUTALAUFQUEN,4315,17
9105,ANGOSTURA,4316,17
9105,ANGOSTURA SEGUNDA,4317,17
9105,BETESTA,4318,17
9107,BOCA DE LA ZANJA,4319,17
9107,BOCA ZANJA SUD,4320,17
9105,BRYN BROWN,4321,17
9105,BRYN GWYN,4322,17
9105,CABA,4323,17
9107,CAMPAMENTO VILLEGAS,4324,17
9101,DIQUE FLORENTINO AMEGHINO,4325,17
9107,DOLAVON,4326,17
9107,EBENECER,4327,17
9105,EL ARGENTINO,4328,17
9105,GAIMAN,4329,17
9105,GLASFRYN,4330,17
9105,LOMA REDONDA,4331,17
9105,MAESTEG,4332,17
9107,TOMA DE LOS CANALES,4333,17
9105,TREORKI,4334,17
9105,VALLE LOS MARTIRES,4335,17
9121,VALLE DEL RIO CHUBUT,4336,17
9107,28 DE JULIO,4337,17
9105,VILLA INES,4338,17
9121,AGUADA DEL PITO,4339,17
9121,BAJADA MORENO,4340,17
9121,CARHUE NIYEO,4341,17
9100,CERRO SANTA ANA,4342,17
9121,COLELACHE,4343,17
9121,EL CHACAY DPTO GASTRE,4344,17
9121,EL ESCORIAL,4345,17
9121,GASTRE,4346,17
9121,LAGUNITA SALADA,4347,17
9121,PIRRE MAHUIDA,4348,17
9121,PLANCUNTRE,4349,17
9121,SACANANA,4350,17
9201,TAQUETREN,4351,17
9201,CARRENLEUFU,4352,17
9201,COLAN CONHUE,4353,17
9201,COLONIA EPULEF,4354,17
9201,EL CRONOMETRO,4355,17
9201,EL CUCHE,4356,17
9201,EL KAQUEL,4357,17
9220,EL MOLLE,4358,17
9201,EL POYO,4359,17
9201,ESTANCIA LA MIMOSA,4360,17
9201,ESTANCIA PAMPA CHICA,4361,17
9201,LANGUI,4362,17
9201,LAS SALINAS,4363,17
9201,MALLIN BLANCO,4364,17
9201,PAMPA DE AGNIA,4365,17
9201,PAMPA TEPUEL,4366,17
9201,PASO DEL SAPO,4367,17
9201,PIEDRA PARADA,4368,17
9201,POCITOS DE QUICHAURA,4369,17
9201,TECKA,4370,17
9201,VALLE DEL TECKA,4371,17
9201,VALLE GARIN,4372,17
9221,VALLE HONDO,4373,17
9101,ALTO DE LAS PLUMAS,4374,17
9101,CABEZA DE BUEY,4375,17
9101,EL MIRASOL,4376,17
9107,LAGUNA GRANDE,4377,17
9107,LAS CHAPAS,4378,17
9101,LAS PLUMAS,4379,17
9207,ARROYO GUILAIA,4380,17
9201,CAJON DE GINEBRA CHICO,4381,17
9201,CAJON DE GINEBRA GRANDE,4382,17
9207,CA,4383,17
